,geometry,STATEFP,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR
405,"POLYGON ((-80.869705 32.660935, -80.820228 32.490788, -81.00854 32.212128, -80.900573 32.111617, -80.745536 32.078667, -80.392327 32.280317, -80.305711 32.397588999999996, -80.502944 32.495652, -80.684853 32.656097, -80.826309 32.704321, -80.869705 32.660935))",45,01110,4501110,Beaufort County School District,00,PK,12,G5420,,E,1469198939,898640590,+32.3581120,-080.6894218,2021,2020-2021
406,"POLYGON ((-80.222267 33.443716, -80.255642 33.300002, -80.361851 33.257443, -80.251354 33.089698, -80.149246 33.021601, -80.056079 32.99946, -79.956433 32.859791, -79.841067 32.912469, -79.643301 33.123453, -79.446699 33.213458, -79.677014 33.304944, -79.971963 33.500937, -80.101697 33.496891, -80.191574 33.447507, -80.222267 33.443716))",45,01170,4501170,Berkeley County School District,00,PK,12,G5420,,E,2858362715,337375088,+33.2077000,-079.9536554,2021,2020-2021
407,"POLYGON ((-81.038779 33.848355, -81.042854 33.707131, -80.965489 33.625282, -80.807631 33.604081, -80.65902 33.470982, -80.496273 33.558481, -80.534085 33.643911, -80.620107 33.743237, -80.807591 33.774211, -81.01233 33.88008, -81.038779 33.848355))",45,01250,4501250,Calhoun County School District,00,PK,12,G5420,,E,987179024,29351080,+33.6747804,-080.7803468,2021,2020-2021
408,"POLYGON ((-80.40134 32.858466, -80.45363 32.7399, -80.416586 32.546318, -80.22359 32.482565, -79.979002 32.558074, -79.440181 32.958916, -79.26183 33.049793, -79.446699 33.213458, -79.643301 33.123453, -79.841067 32.912469, -79.956433 32.859791, -80.056079 32.99946, -80.149246 33.021601, -80.079028 32.927811, -80.157265 32.818187, -80.40134 32.858466))",45,01440,4501440,Charleston County School District,00,PK,12,G5420,,E,2377554561,1139619648,+32.8205891,-079.8962425,2021,2020-2021
409,"POLYGON ((-81.774945 35.18079, -81.821577 35.085859, -81.714094 34.912865, -81.457257 34.83928, -81.492108 34.948956, -81.407148 35.072473, -81.3666 35.164883, -81.768102 35.180611, -81.774945 35.18079))",45,01500,4501500,Cherokee County School District,00,PK,12,G5420,,E,982548868,11556685,+35.0497962,-081.6076469,2021,2020-2021
410,"POLYGON ((-81.478454 34.821509, -81.422706 34.572029, -80.877491 34.543146, -80.898215 34.820746, -81.141099 34.820573, -81.478454 34.821509))",45,01530,4501530,Chester County School District,00,PK,12,G5420,,E,1503905790,14249301,+34.6893424,-081.1612488,2021,2020-2021
411,"POLYGON ((-80.56171 34.817429, -80.408373 34.614765, -80.288596 34.366207, -80.045439 34.492631, -79.829981 34.531925, -79.803877 34.609053, -79.927412 34.806734, -80.320828 34.813906, -80.56171 34.817429))",45,01560,4501560,Chesterfield County School District,00,PK,12,G5420,,E,2069364013,17265236,+34.6370178,-080.1592269,2021,2020-2021
412,"POLYGON ((-80.534085 33.643911, -80.496273 33.558481, -80.354539 33.430408, -80.222267 33.443716, -80.191574 33.447507, -80.260498 33.640243, -80.392346 33.723726, -80.534085 33.643911))",45,01740,4501740,Clarendon School District 1,00,PK,12,G5420,,E,464221260,203197983,+33.5786358,-080.3613174,2021,2020-2021
413,"POLYGON ((-80.143907 33.864615, -80.392346 33.723726, -80.260498 33.640243, -80.191574 33.447507, -80.101697 33.496891, -79.993233 33.704458, -80.143907 33.864615))",45,01770,4501770,Clarendon School District 2,00,PK,12,G5420,,E,790837134,25475743,+33.6755651,-080.1846384,2021,2020-2021
414,"POLYGON ((-80.143907 33.864615, -79.993233 33.704458, -79.87562 33.885245, -79.974601 33.946527, -80.143907 33.864615))",45,01800,4501800,Clarendon School District 3,00,PK,12,G5420,,E,317598598,423478,+33.8237307,-079.9943951,2021,2020-2021
415,"POLYGON ((-81.082291 33.02663, -80.826309 32.704321, -80.684853 32.656097, -80.502944 32.495652, -80.305711 32.397588999999996, -80.22359 32.482565, -80.416586 32.546318, -80.45363 32.7399, -80.40134 32.858466, -80.387986 33.034112, -80.623815 33.066927, -80.790296 33.18084, -80.797912 33.176944, -81.082291 33.02663))",45,01830,4501830,Colleton County School District,00,PK,12,G5420,,E,2736331638,198865069,+32.8350184,-080.6552438,2021,2020-2021
416,"POLYGON ((-80.288596 34.366207, -80.288692 34.364139, -80.135413 34.284552, -80.069878 34.086191, -79.91398 34.185216, -79.657764 34.30519, -79.685227 34.400669, -79.829981 34.531925, -80.045439 34.492631, -80.288596 34.366207))",45,01860,4501860,Darlington County School District,00,PK,12,G5420,,E,1451917179,14668340,+34.3321854,-079.9621155,2021,2020-2021
417,"POLYGON ((-79.525742 34.488194, -79.345784 34.287332, -79.128165 34.253652, -79.071211 34.299342, -79.450024 34.621053, -79.525742 34.488194))",45,01920,4501920,Dillon School District 4,00,PK,12,G5420,,E,660184559,3128356,+34.4109965,-079.3189100,2021,2020-2021
418,"POLYGON ((-79.525742 34.488194, -79.633413 34.297994, -79.54793 34.230913, -79.345784 34.287332, -79.525742 34.488194))",45,01950,4501950,Dillon School District 3,00,PK,12,G5420,,E,388932966,1413201,+34.3583861,-079.4810187,2021,2020-2021
419,"POLYGON ((-80.387986 33.034112, -80.40134 32.858466, -80.157265 32.818187, -80.079028 32.927811, -80.149246 33.021601, -80.251354 33.089698, -80.387986 33.034112))",45,02010,4502010,Dorchester School District 2,00,PK,12,G5420,,E,598932259,4033476,+32.9495613,-080.2619472,2021,2020-2021
420,"POLYGON ((-82.046974 33.95321, -82.1557 33.92929, -82.172807 33.765194, -82.115329 33.596613, -82.028238 33.544934, -82.01247 33.532116, -81.651759 33.81451, -81.808039 33.858715, -81.894595 33.975415, -82.008298 33.961646, -82.046974 33.95321))",45,02070,4502070,Edgefield County School District,00,PK,12,G5420,,E,1296814342,16317867,+33.7764976,-081.9682452,2021,2020-2021
421,"POLYGON ((-81.422706 34.572029, -81.423241 34.494379, -81.316911 34.239458, -81.178293 34.174552, -81.095863 34.213872, -80.825921 34.26876, -80.769926 34.377111, -80.879227 34.457776, -80.877491 34.543146, -81.422706 34.572029))",45,02100,4502100,Fairfield County School District,00,PK,12,G5420,,E,1777521260,61063162,+34.3956685,-081.1270007,2021,2020-2021
422,"POLYGON ((-79.91398 34.185216, -79.904686 34.002089, -79.893517 33.988017, -79.719195 34.031755, -79.535909 34.076085, -79.54793 34.230913, -79.633413 34.297994, -79.657764 34.30519, -79.91398 34.185216))",45,02130,4502130,Florence School District 1,00,PK,12,G5420,,E,761438079,3994025,+34.1529901,-079.7214128,2021,2020-2021
423,"POLYGON ((-79.719195 34.031755, -79.578918 33.857411, -79.44972 33.912573, -79.535909 34.076085, -79.719195 34.031755))",45,02160,4502160,Florence School District 2,00,PK,12,G5420,,E,390983860,2180051,+33.9768663,-079.5923997,2021,2020-2021
424,"POLYGON ((-79.974601 33.946527, -79.87562 33.885245, -79.635808 33.818038, -79.578918 33.857411, -79.719195 34.031755, -79.893517 33.988017, -79.974601 33.946527))",45,02190,4502190,Florence School District 3,00,PK,12,G5420,,E,496218393,257576,+33.9189767,-079.7741230,2021,2020-2021
425,"POLYGON ((-80.069878 34.086191, -80.000594 34.047877, -79.904686 34.002089, -79.91398 34.185216, -80.069878 34.086191))",45,02220,4502220,Florence School District 4,00,PK,12,G5420,,E,211900307,330502,+34.1036497,-079.9434262,2021,2020-2021
426,"POLYGON ((-79.635808 33.818038, -79.496486 33.775357, -79.324317 33.799123, -79.44972 33.912573, -79.578918 33.857411, -79.635808 33.818038))",45,02250,4502250,Florence School District 5,00,PK,12,G5420,,E,212758921,3004740,+33.8387045,-079.5010197,2021,2020-2021
427,"POLYGON ((-79.317041 33.779878, -79.435733 33.572702, -79.59011 33.44354, -79.677014 33.304944, -79.446699 33.213458, -79.26183 33.049793, -79.091614 33.159056, -79.087581 33.369287, -78.926075 33.572658, -79.086525 33.571267, -79.190264 33.705787, -79.317041 33.779878))",45,02280,4502280,Georgetown County School District,00,PK,12,G5420,,E,2107275277,572929958,+33.4175309,-079.2963325,2021,2020-2021
428,"POLYGON ((-82.764157 35.068388, -82.603878 35.071331, -82.487034 34.819004, -82.420243 34.559096, -82.265485 34.515905, -82.108125 34.753067, -82.177019 34.814833, -82.21961 35.040496, -82.278547 35.199444, -82.353754 35.190967, -82.574839 35.145449, -82.764157 35.068388))",45,02310,4502310,Greenville County School District,00,PK,12,G5420,,E,2070161004,25485014,+34.8832856,-082.3622096,2021,2020-2021
429,"POLYGON ((-82.326947 34.06412, -82.200286 33.978597, -82.046974 33.95321, -82.008298 33.961646, -81.940508 34.050217, -82.087685 34.164115, -82.051019 34.269525, -82.058706 34.279175, -82.14753 34.328327, -82.311081 34.320441, -82.248241 34.220551, -82.326947 34.06412))",45,02340,4502340,Greenwood School District 50,00,PK,12,G5420,,E,834724875,7298221,+34.1351839,-082.1658260,2021,2020-2021
430,"POLYGON ((-82.295931 34.456419, -82.311081 34.320441, -82.14753 34.328327, -82.295931 34.456419))",45,02370,4502370,Greenwood School District 51,00,PK,12,G5420,,E,220142607,3913388,+34.3962999,-082.2266866,2021,2020-2021
431,"POLYGON ((-82.051019 34.269525, -82.087685 34.164115, -81.940508 34.050217, -81.870084 34.135357, -81.945019 34.203148, -82.051019 34.269525))",45,02400,4502400,Greenwood School District 52,00,PK,12,G5420,,E,263450667,12192992,+34.1569215,-081.9986522,2021,2020-2021
432,"POLYGON ((-81.082291 33.02663, -81.269745 32.867004, -81.070316 32.710251, -80.869705 32.660935, -80.826309 32.704321, -81.082291 33.02663))",45,02430,4502430,Hampton School District 1,00,PK,12,G5420,,E,794030151,1061249,+32.8463102,-081.0426286,2021,2020-2021
433,"POLYGON ((-81.405054 32.744957, -81.389205 32.595416, -81.28127 32.556471, -81.070316 32.710251, -81.269745 32.867004, -81.405054 32.744957))",45,02460,4502460,Hampton School District 2,00,PK,12,G5420,,E,656297536,6011316,+32.7041459,-081.2566367,2021,2020-2021
434,"POLYGON ((-79.128165 34.253652, -79.332458 33.994997, -79.190264 33.705787, -79.086525 33.571267, -78.926075 33.572658, -78.691382 33.755288, -78.499301 33.812852, -78.650342 33.944365, -79.071211 34.299342, -79.128165 34.253652))",45,02490,4502490,Horry County School District,00,PK,12,G5420,,E,2935263896,314460540,+33.9092694,-078.9766749,2021,2020-2021
435,"POLYGON ((-81.28127 32.556471, -81.128535 32.338381, -81.144572 32.226128, -81.117225 32.117604, -80.78296 31.995954, -80.745536 32.078667, -80.900573 32.111617, -81.00854 32.212128, -80.820228 32.490788, -80.869705 32.660935, -81.070316 32.710251, -81.28127 32.556471))",45,02520,4502520,Jasper County School District,00,PK,12,G5420,,E,1696857613,120228675,+32.4305900,-081.0216270,2021,2020-2021
436,"POLYGON ((-80.879227 34.457776, -80.769926 34.377111, -80.825921 34.26876, -80.869524 34.182271, -80.719318 34.068972, -80.616186 34.099605, -80.479857 34.168696, -80.420484 34.293074, -80.288692 34.364139, -80.288596 34.366207, -80.408373 34.614765, -80.658417 34.478612, -80.743345 34.539916, -80.879227 34.457776))",45,02550,4502550,Kershaw County School District,00,PK,12,G5420,,E,1881916533,35348695,+34.3383561,-080.5908847,2021,2020-2021
437,"POLYGON ((-80.906385 35.076277, -80.868214 34.941227, -80.898215 34.820746, -80.877491 34.543146, -80.879227 34.457776, -80.743345 34.539916, -80.658417 34.478612, -80.408373 34.614765, -80.56171 34.817429, -80.797484 34.819803, -80.840278 35.001692, -80.906385 35.076277))",45,02580,4502580,Lancaster County School District,00,PK,12,G5420,,E,1422080346,15487881,+34.6868182,-080.7036885,2021,2020-2021
438,"POLYGON ((-82.313871 34.484335, -82.295931 34.456419, -82.14753 34.328327, -82.058706 34.279175, -81.89976 34.598987, -82.108125 34.753067, -82.265485 34.515905, -82.313871 34.484335))",45,02610,4502610,Laurens School District 55,00,PK,12,G5420,,E,895270193,11106904,+34.5246643,-082.0856985,2021,2020-2021
439,"POLYGON ((-81.89976 34.598987, -82.058706 34.279175, -82.051019 34.269525, -81.945019 34.203148, -81.643552 34.533652000000004, -81.851865 34.594775, -81.89976 34.598987))",45,02640,4502640,Laurens School District 56,00,PK,12,G5420,,E,752210257,12603619,+34.4321966,-081.8754387,2021,2020-2021
440,"POLYGON ((-80.479857 34.168696, -80.180371 33.952002, -80.000594 34.047877, -80.069878 34.086191, -80.135413 34.284552, -80.288692 34.364139, -80.420484 34.293074, -80.479857 34.168696))",45,02670,4502670,Lee County School District,00,PK,12,G5420,,E,1062372306,2715077,+34.1586401,-080.2512086,2021,2020-2021
441,"POLYGON ((-81.331863 34.065149, -81.47689 33.896154, -81.43477 33.773253, -81.230874 33.670059, -81.176574 33.838232, -81.133988 34.027443, -81.331863 34.065149))",45,02700,4502700,Lexington School District 1,00,PK,12,G5420,,E,869429018,53963233,+33.8866190,-081.3080619,2021,2020-2021
442,"POLYGON ((-81.133988 34.027443, -81.176574 33.838232, -81.038779 33.848355, -81.01233 33.88008, -81.103823 34.023316, -81.133988 34.027443))",45,02730,4502730,Lexington School District 2,00,PK,12,G5420,,E,239075421,4630404,+33.9170887,-081.1104484,2021,2020-2021
443,"POLYGON ((-81.471972 34.076552, -81.645214 33.923669, -81.43477 33.773253, -81.47689 33.896154, -81.331863 34.065149, -81.390139 34.075255, -81.471972 34.076552))",45,02760,4502760,Lexington School District 3,00,PK,12,G5420,,E,356023837,30002551,+33.9360946,-081.5099177,2021,2020-2021
444,"POLYGON ((-81.230874 33.670059, -81.187271 33.652937, -81.042854 33.707131, -81.038779 33.848355, -81.176574 33.838232, -81.230874 33.670059))",45,02790,4502790,Lexington School District 4,00,PK,12,G5420,,E,305008366,2233494,+33.7589416,-081.1045312,2021,2020-2021
445,"POLYGON ((-81.316911 34.239458, -81.390139 34.075255, -81.331863 34.065149, -81.133988 34.027443, -81.103823 34.023316, -81.178293 34.174552, -81.316911 34.239458))",45,02820,4502820,Lexington School District 5,00,PK,12,G5420,,E,337438598,72383794,+34.1247675,-081.2718924,2021,2020-2021
446,"POLYGON ((-79.927412 34.806734, -79.803877 34.609053, -79.829981 34.531925, -79.685227 34.400669, -79.657764 34.30519, -79.633413 34.297994, -79.525742 34.488194, -79.450024 34.621053, -79.461506 34.630379, -79.692944 34.805155, -79.927412 34.806734))",45,02970,4502970,Marlboro County School District,00,PK,12,G5420,,E,1242867261,14489019,+34.6016700,-079.6794351,2021,2020-2021
447,"POLYGON ((-82.594631 34.013796, -82.564491 33.955733, -82.346933 33.834298, -82.218649 33.686299, -82.115329 33.596613, -82.172807 33.765194, -82.1557 33.92929, -82.046974 33.95321, -82.200286 33.978597, -82.326947 34.06412, -82.530567 34.071925, -82.594631 34.013796))",45,03000,4503000,McCormick County School District,00,PK,12,G5420,,E,929457509,89976619,+33.8975992,-082.3161961,2021,2020-2021
448,"POLYGON ((-81.643552 34.533652000000004, -81.945019 34.203148, -81.870084 34.135357, -81.731614 34.187613, -81.471972 34.076552, -81.390139 34.075255, -81.316911 34.239458, -81.423241 34.494379, -81.643552 34.533652000000004))",45,03030,4503030,Newberry County School District,00,PK,12,G5420,,E,1632452022,44011454,+34.2898805,-081.5996761,2021,2020-2021
449,"POLYGON ((-83.352448 34.716125, -83.338234 34.687187, -83.103673 34.536617, -83.051638 34.493702, -82.992232 34.479258, -82.85546 34.609075, -82.845093 34.618518, -82.84395 34.619544, -82.841971 34.621463, -82.840009 34.623311, -82.900458 34.741449, -82.897495 35.056182, -83.008531 35.027394, -83.108568 35.001354, -83.108613 35.000659, -83.352448 34.716125))",45,03060,4503060,Oconee County School District,00,PK,12,G5420,,E,1622773470,121733747,+34.7487656,-083.0615395,2021,2020-2021
450,"POLYGON ((-82.897495 35.056182, -82.900458 34.741449, -82.840009 34.623311, -82.63542699999999 34.746864, -82.487034 34.819004, -82.603878 35.071331, -82.764157 35.068388, -82.897495 35.056182))",45,03330,4503330,Pickens County School District,00,PK,12,G5420,,E,1287064706,40963215,+34.8853677,-082.7233774,2021,2020-2021
451,"POLYGON ((-81.095863 34.213872, -81.178293 34.174552, -81.103823 34.023316, -81.01233 33.88008, -80.807591 33.774211, -80.620107 33.743237, -80.607456 34.043262, -80.704137 34.042453, -80.951929 34.023606, -81.095863 34.213872))",45,03360,4503360,Richland School District 1,00,PK,12,G5420,,E,1163216322,18736149,+33.9611342,-080.8599622,2021,2020-2021
452,"POLYGON ((-80.825921 34.26876, -81.095863 34.213872, -80.951929 34.023606, -80.778199 34.102439, -80.704137 34.042453, -80.607456 34.043262, -80.616186 34.099605, -80.719318 34.068972, -80.869524 34.182271, -80.825921 34.26876))",45,03390,4503390,Richland School District 2,00,PK,12,G5420,,E,407479650,6230549,+34.1535070,-080.9008780,2021,2020-2021
453,"POLYGON ((-81.940508 34.050217, -82.008298 33.961646, -81.894595 33.975415, -81.808039 33.858715, -81.645214 33.923669, -81.471972 34.076552, -81.731614 34.187613, -81.870084 34.135357, -81.940508 34.050217))",45,03460,4503460,Saluda County School District,00,PK,12,G5420,,E,862226799,21520488,+34.0424751,-081.7531116,2021,2020-2021
454,"POLYGON ((-82.278547 35.199444, -82.21961 35.040496, -82.111582 35.005473, -82.080097 35.029605, -82.017692 35.188985, -82.278547 35.199444))",45,03480,4503480,Spartanburg School District 1,00,PK,12,G5420,,E,355346517,6080590,+35.1149022,-082.1466872,2021,2020-2021
455,"POLYGON ((-82.017692 35.188985, -82.080097 35.029605, -81.951019 34.99932, -81.895005 35.025541, -81.821577 35.085859, -81.774945 35.18079, -81.969348 35.187217, -82.017692 35.188985))",45,03510,4503510,Spartanburg School District 2,00,PK,12,G5420,,E,382688202,6831313,+35.0956414,-081.9408733,2021,2020-2021
456,"POLYGON ((-81.895005 35.025541, -81.850655 34.861909, -81.782791 34.837210999999996, -81.714094 34.912865, -81.821577 35.085859, -81.895005 35.025541))",45,03540,4503540,Spartanburg School District 3,00,PK,12,G5420,,E,205507594,2818341,+34.9527597,-081.8192747,2021,2020-2021
457,"POLYGON ((-82.035146 34.838686, -82.177019 34.814833, -82.108125 34.753067, -81.89976 34.598987, -81.851865 34.594775, -81.814302 34.711927, -82.035146 34.838686))",45,03570,4503570,Spartanburg School District 4,00,PK,12,G5420,,E,419781507,3593264,+34.7289033,-081.9691266,2021,2020-2021
458,"POLYGON ((-82.21961 35.040496, -82.177019 34.814833, -82.035146 34.838686, -82.111582 35.005473, -82.21961 35.040496))",45,03600,4503600,Spartanburg School District 5,00,PK,12,G5420,,E,275489616,5427134,+34.9107618,-082.1287177,2021,2020-2021
459,"POLYGON ((-82.111582 35.005473, -82.035146 34.838686, -81.814302 34.711927, -81.782791 34.837210999999996, -81.850655 34.861909, -81.951019 34.99932, -82.080097 35.029605, -82.111582 35.005473))",45,03630,4503630,Spartanburg School District 6,00,PK,12,G5420,,E,390137811,3818268,+34.8636843,-081.9384526,2021,2020-2021
460,"POLYGON ((-81.951019 34.99932, -81.850655 34.861909, -81.895005 35.025541, -81.951019 34.99932))",45,03660,4503660,Spartanburg School District 7,00,PK,12,G5420,,E,124258956,903384,+34.9485509,-081.8985722,2021,2020-2021
461,"POLYGON ((-81.814302 34.711927, -81.851865 34.594775, -81.643552 34.533652000000004, -81.423241 34.494379, -81.422706 34.572029, -81.478454 34.821509, -81.457257 34.83928, -81.714094 34.912865, -81.782791 34.837210999999996, -81.814302 34.711927))",45,03750,4503750,Union County School District,00,PK,12,G5420,,E,1330180037,4792745,+34.6903965,-081.6158961,2021,2020-2021
